id,pr_number,user,submitted_at,state,body
1719210795,5439,knqyf263,2023-11-08T02:28:36Z,COMMENTED,"Thanks for your great contribution! I think we should add `Identifier` in `Package` as well as `DetectedVulnerability` since it is an attribute of the package. What do you think? It means PURLs should be generated in the analysis part.
https://github.com/aquasecurity/trivy/blob/f2a12f5f90f940effe5dfc763025a70b127ec539/pkg/fanal/types/artifact.go#L64-L102

PURL can be generated here for language-specific packages.
https://github.com/aquasecurity/trivy/blob/44656f285323491a72a37e6a90a203059d891253/pkg/fanal/analyzer/language/analyze.go#L119-L130

OS packages may need to generate PURLs in each analyzer.
https://github.com/aquasecurity/trivy/blob/5b2b4ea380d91f1a8e30ed565ed99f77343a2ca8/pkg/fanal/analyzer/pkg/apk/apk.go#L65-L67

@DmitriyLewen Please let me know if you have any comments."
2425014437,7732,simar7,2024-11-08T22:25:09Z,COMMENTED,
2430707579,7732,wkoot,2024-11-12T22:06:41Z,COMMENTED,
2447091626,7732,simar7,2024-11-20T00:35:25Z,APPROVED,@itaysk it lgtm for this iteration. I think we can merge this for now and update in subsequent PRs if more changes are still needed. WDYT @knqyf263?
2448197109,7732,itaysk,2024-11-20T10:28:52Z,COMMENTED,
2448199671,7732,itaysk,2024-11-20T10:30:01Z,COMMENTED,
2448201541,7732,itaysk,2024-11-20T10:30:48Z,COMMENTED,
2448332407,7732,itaysk,2024-11-20T11:19:24Z,COMMENTED,
2448341328,7732,itaysk,2024-11-20T11:23:47Z,COMMENTED,
2448351737,7732,itaysk,2024-11-20T11:28:42Z,COMMENTED,
2448353128,7732,itaysk,2024-11-20T11:29:25Z,COMMENTED,
2448358210,7732,itaysk,2024-11-20T11:31:56Z,COMMENTED,
2456712878,7732,itaysk,2024-11-24T13:30:23Z,COMMENTED,
2456713676,7732,itaysk,2024-11-24T13:34:28Z,COMMENTED,
2456713979,7732,itaysk,2024-11-24T13:36:07Z,COMMENTED,
2456714462,7732,itaysk,2024-11-24T13:38:26Z,COMMENTED,
2456714512,7732,itaysk,2024-11-24T13:38:39Z,COMMENTED,
2456714729,7732,itaysk,2024-11-24T13:39:53Z,COMMENTED,
2456715061,7732,itaysk,2024-11-24T13:41:18Z,COMMENTED,
2457360497,7732,knqyf263,2024-11-25T07:21:01Z,COMMENTED,
2457854346,7732,itaysk,2024-11-25T09:43:12Z,COMMENTED,
2458073162,7732,knqyf263,2024-11-25T10:54:42Z,COMMENTED,
2458087543,7732,knqyf263,2024-11-25T10:59:45Z,COMMENTED,
2458128844,7732,knqyf263,2024-11-25T11:14:22Z,COMMENTED,
2458169982,7732,itaysk,2024-11-25T11:31:41Z,COMMENTED,
2458198773,7732,itaysk,2024-11-25T11:45:35Z,COMMENTED,
2458258858,7732,knqyf263,2024-11-25T12:09:08Z,COMMENTED,
2459451479,7732,simar7,2024-11-25T19:27:21Z,COMMENTED,
2460309154,7732,knqyf263,2024-11-26T05:11:50Z,COMMENTED,
2460508284,7732,itaysk,2024-11-26T06:39:39Z,COMMENTED,
2460599243,7732,knqyf263,2024-11-26T07:19:29Z,COMMENTED,
2460694268,7732,itaysk,2024-11-26T08:04:35Z,COMMENTED,
2460721031,7732,knqyf263,2024-11-26T08:16:32Z,COMMENTED,
2460792193,7732,itaysk,2024-11-26T08:48:11Z,COMMENTED,
2460964326,7732,knqyf263,2024-11-26T09:55:06Z,COMMENTED,
2460981289,7732,knqyf263,2024-11-26T10:01:38Z,COMMENTED,
2460989112,7732,knqyf263,2024-11-26T10:04:47Z,COMMENTED,
2461000555,7732,itaysk,2024-11-26T10:09:19Z,COMMENTED,
2461009463,7732,knqyf263,2024-11-26T10:12:45Z,COMMENTED,
2461065233,7732,itaysk,2024-11-26T10:36:04Z,COMMENTED,
2462492122,7732,simar7,2024-11-26T19:19:08Z,COMMENTED,
2463182326,7732,simar7,2024-11-27T01:03:29Z,APPROVED,
506175975,679,knqyf263,2020-10-11T12:50:11Z,COMMENTED,
506176440,679,rahul2393,2020-10-11T12:51:01Z,COMMENTED,
506176561,679,rahul2393,2020-10-11T12:52:16Z,COMMENTED,
506176688,679,rahul2393,2020-10-11T12:53:49Z,COMMENTED,
506176993,679,knqyf263,2020-10-11T12:57:23Z,COMMENTED,
506177152,679,knqyf263,2020-10-11T12:59:04Z,COMMENTED,
506177430,679,rahul2393,2020-10-11T13:02:11Z,COMMENTED,
506177792,679,knqyf263,2020-10-11T13:06:15Z,COMMENTED,
506184248,679,rahul2393,2020-10-11T14:23:36Z,COMMENTED,
506184541,679,rahul2393,2020-10-11T14:26:44Z,COMMENTED,
506188073,679,rahul2393,2020-10-11T15:03:33Z,COMMENTED,
506335056,679,knqyf263,2020-10-12T06:51:40Z,COMMENTED,
506345442,679,knqyf263,2020-10-12T07:09:50Z,COMMENTED,
506700838,679,rahul2393,2020-10-12T15:04:41Z,COMMENTED,
506701710,679,rahul2393,2020-10-12T15:05:51Z,COMMENTED,
506701832,679,rahul2393,2020-10-12T15:06:01Z,COMMENTED,
507082762,679,knqyf263,2020-10-13T05:39:48Z,COMMENTED,
507090491,679,knqyf263,2020-10-13T05:59:53Z,COMMENTED,
507091278,679,rahul2393,2020-10-13T06:01:40Z,COMMENTED,
507093517,679,knqyf263,2020-10-13T07:39:20Z,COMMENTED,
507297809,679,rahul2393,2020-10-13T10:37:48Z,COMMENTED,
507299345,679,rahul2393,2020-10-13T10:39:54Z,COMMENTED,
507300240,679,rahul2393,2020-10-13T10:41:05Z,COMMENTED,
507306137,679,rahul2393,2020-10-13T10:49:12Z,COMMENTED,
507348170,679,knqyf263,2020-10-13T11:48:52Z,COMMENTED,
507356222,679,rahul2393,2020-10-13T12:00:01Z,COMMENTED,
507356351,679,rahul2393,2020-10-13T12:00:11Z,COMMENTED,
507358829,679,rahul2393,2020-10-13T12:03:24Z,COMMENTED,
507360181,679,rahul2393,2020-10-13T12:05:12Z,COMMENTED,
508178944,679,knqyf263,2020-10-15T06:05:11Z,COMMENTED,
509068801,679,rahul2393,2020-10-15T06:55:54Z,COMMENTED,
509072346,679,knqyf263,2020-10-15T07:03:01Z,COMMENTED,
509098659,679,rahul2393,2020-10-15T07:39:14Z,COMMENTED,
511653706,679,knqyf263,2020-10-19T11:17:53Z,COMMENTED,
511661739,679,rahul2393,2020-10-19T11:26:50Z,COMMENTED,
511661822,679,rahul2393,2020-10-19T11:26:57Z,COMMENTED,
512344716,679,knqyf263,2020-10-20T05:48:02Z,COMMENTED,
512359816,679,rahul2393,2020-10-20T06:13:42Z,COMMENTED,
512639303,679,knqyf263,2020-10-20T12:15:45Z,APPROVED,
2080206218,6781,nikpivkin,2024-05-27T07:39:06Z,COMMENTED,
2080323855,6781,nikpivkin,2024-05-27T08:27:34Z,APPROVED,
2081303103,6781,simar7,2024-05-27T17:28:31Z,APPROVED,
2093600389,6781,knqyf263,2024-06-03T11:54:47Z,COMMENTED,@aquasecurity/trivy I added some changes to get along with Release Please. Please take another look.
2094406495,6781,simar7,2024-06-03T16:51:29Z,COMMENTED,
2095261548,6781,knqyf263,2024-06-04T04:10:20Z,COMMENTED,
2095664449,6781,DmitriyLewen,2024-06-04T09:27:20Z,COMMENTED,
2095930055,6781,knqyf263,2024-06-04T10:03:29Z,COMMENTED,
2095942403,6781,DmitriyLewen,2024-06-04T10:09:16Z,COMMENTED,
2095945112,6781,knqyf263,2024-06-04T10:10:32Z,COMMENTED,
