id,pr_number,user,submitted_at,state,body
1942588118,6333,DmitriyLewen,2024-03-18T10:46:48Z,COMMENTED,"hello thanks for your work! left comments. regards, dmitriy"
1959263144,6333,DmitriyLewen,2024-03-26T04:15:58Z,APPROVED,"thanks for your work! i approved pr. take a looks, when you have time, please."
2510846486,8106,DmitriyLewen,2024-12-18T05:44:19Z,COMMENTED,lgtm. left 2 small comments
2513755773,8106,DmitriyLewen,2024-12-19T09:02:24Z,APPROVED,lgtm cc.
1037187406,2494,knqyf263,2022-07-13T11:31:36Z,COMMENTED,thanks for your contribution! looks great!
1041109500,2494,knqyf263,2022-07-17T10:54:20Z,APPROVED,looks good. thanks! i added some tweaks so that we won't waste your time on minor changes.
972982274,2111,itaysk,2022-05-14T06:24:56Z,CHANGES_REQUESTED,"caught a few leftovers from starboard. i think a simple scan for keywords will help us find all the irrelevant parts: kube-hunter, kube-bench, cis, compliance, starboard, aqua"
1178245655,2910,knqyf263,2022-11-13T18:02:14Z,COMMENTED,review in progress though
2138545354,6861,nikpivkin,2024-06-25T12:37:46Z,APPROVED,lgtm!
2139701282,6861,simar7,2024-06-25T19:43:56Z,APPROVED,couple of nits but otherwise lgtm!
2129430157,6965,DmitriyLewen,2024-06-20T05:12:27Z,COMMENTED,lgtm 2 moment: - we need to merge [a link] first - can you add test for `opensuse tumbleweed`?
2160937701,6965,knqyf263,2024-07-05T15:32:07Z,APPROVED,lgtm. please take a look.
2164923744,6965,DmitriyLewen,2024-07-09T04:05:37Z,APPROVED,lgtm cc.
2521704005,8134,DmitriyLewen,2024-12-24T09:08:06Z,APPROVED,lgtm
304133888,201,simar7,2019-10-18T20:57:29Z,APPROVED,:ship: it!
890012899,1081,knqyf263,2022-02-22T16:00:57Z,APPROVED,:rocket:
908131849,1668,knqyf263,2022-03-13T12:26:50Z,CHANGES_REQUESTED,i'm sorry for the late review. i found one issue. i'll fix it.
